title;url;release_date;points;months in top 100;average position in top 100;peak position;months in top 10;current position in top 100;months since leaving top 100
Fury of Dracula (Third/Fourth Edition);https://boardgamegeek.com/boardgame/181279/fury-dracula-thirdfourth-edition;2015;0.10976425998969035;1;83.0;83;0;not applicable;42
Meeple Circus;https://boardgamegeek.com/boardgame/193214/meeple-circus;2017;0.10976425998969035;1;83.0;83;0;not applicable;29
Tammany Hall;https://boardgamegeek.com/boardgame/30645/tammany-hall;2007;0.10976425998969035;1;83.0;83;0;not applicable;85
Gentes: Deluxified Edition;https://boardgamegeek.com/boardgame/249703/gentes-deluxified-edition;2018;0.10976425998969035;1;83.0;83;0;not applicable;11
Conan;https://boardgamegeek.com/boardgame/160010/conan;2016;0.10976425998969035;1;83.0;83;0;not applicable;41
Lords of Xidit;https://boardgamegeek.com/boardgame/156566/lords-xidit;2014;0.10976425998969035;1;83.0;83;0;not applicable;65
Xia: Legends of a Drift System;https://boardgamegeek.com/boardgame/82222/xia-legends-drift-system;2014;0.10976425998969035;1;83.0;83;0;not applicable;66
The Flow of History;https://boardgamegeek.com/boardgame/204574/flow-history;2016;0.1091089451179962;1;84.0;84;0;not applicable;24
Scrabble;https://boardgamegeek.com/boardgame/320/scrabble;1948;0.10846522890932808;1;85.0;85;0;not applicable;112
Indian Summer;https://boardgamegeek.com/boardgame/233678/indian-summer;2017;0.10846522890932808;1;85.0;85;0;not applicable;29
Bruxelles 1893;https://boardgamegeek.com/boardgame/144592/bruxelles-1893;2013;0.10846522890932808;1;85.0;85;0;not applicable;77
Sid Meier's Civilization: A New Dawn;https://boardgamegeek.com/boardgame/233247/sid-meiers-civilization-new-dawn;2017;0.10783277320343841;1;86.0;86;0;not applicable;28
Inca Empire;https://boardgamegeek.com/boardgame/75476/inca-empire;2010;0.10783277320343841;1;86.0;86;0;not applicable;113
Mare Nostrum: Empires;https://boardgamegeek.com/boardgame/174785/mare-nostrum-empires;2016;0.10721125348377948;1;87.0;87;0;not applicable;43
Relic Runners;https://boardgamegeek.com/boardgame/144270/relic-runners;2013;0.10721125348377948;1;87.0;87;0;not applicable;78
Snow Tails;https://boardgamegeek.com/boardgame/38054/snow-tails;2008;0.10721125348377948;1;87.0;87;0;not applicable;123
Quantum;https://boardgamegeek.com/boardgame/143519/quantum;2013;0.10660035817780522;1;88.0;88;0;not applicable;72
Sunrise City;https://boardgamegeek.com/boardgame/97357/sunrise-city;2012;0.10660035817780522;1;88.0;88;0;not applicable;95
Orbis;https://boardgamegeek.com/boardgame/255507/orbis;2018;0.105999788000636;1;89.0;89;0;not applicable;17
Awkward Guests;https://boardgamegeek.com/boardgame/188866/awkward-guests;2016;0.105999788000636;1;89.0;89;0;not applicable;6
Factory Fun;https://boardgamegeek.com/boardgame/24417/factory-fun;2006;0.10540925533894598;1;90.0;90;0;not applicable;110
Coal Baron;https://boardgamegeek.com/boardgame/143515/coal-baron;2013;0.10540925533894598;1;90.0;90;0;not applicable;77
Through the Desert;https://boardgamegeek.com/boardgame/503/through-desert;1998;0.10482848367219183;1;91.0;91;0;not applicable;121
Space Cadets: Dice Duel;https://boardgamegeek.com/boardgame/142079/space-cadets-dice-duel;2013;0.10482848367219183;1;91.0;91;0;not applicable;77
Batman: Gotham City Chronicles;https://boardgamegeek.com/boardgame/222514/batman-gotham-city-chronicles;2019;0.10482848367219183;1;91.0;91;0;not applicable;11
Stockpile;https://boardgamegeek.com/boardgame/161614/stockpile;2015;0.10425720702853739;1;92.0;92;0;not applicable;45
Kodama: The Tree Spirits;https://boardgamegeek.com/boardgame/181810/kodama-tree-spirits;2016;0.10425720702853739;1;92.0;92;0;not applicable;48
King of Tokyo: Power Up!;https://boardgamegeek.com/boardgameexpansion/127067/king-tokyo-power;2012;0.10425720702853739;1;92.0;92;0;not applicable;88
Fantastic Factories;https://boardgamegeek.com/boardgame/216600/fantastic-factories;2019;0.10425720702853739;1;92.0;92;0;not applicable;5
Vanuatu;https://boardgamegeek.com/boardgame/104020/vanuatu;2011;0.10425720702853739;1;92.0;92;0;not applicable;101
Villages of Valeria;https://boardgamegeek.com/boardgame/180040/villages-valeria;2017;0.10425720702853739;1;92.0;92;0;not applicable;38
Sprawlopolis;https://boardgamegeek.com/boardgame/251658/sprawlopolis;2018;0.10369516947304253;1;93.0;93;0;not applicable;6
51st State: Master Set;https://boardgamegeek.com/boardgame/192458/51st-state-master-set;2016;0.10369516947304253;1;93.0;93;0;not applicable;46
Commands & Colors: Ancients;https://boardgamegeek.com/boardgame/14105/commands-colors-ancients;2006;0.10369516947304253;1;93.0;93;0;not applicable;121
Shadowrun: Crossfire;https://boardgamegeek.com/boardgame/135382/shadowrun-crossfire;2014;0.10369516947304253;1;93.0;93;0;not applicable;67
Edge of Darkness;https://boardgamegeek.com/boardgame/229491/edge-darkness;2019;0.10314212462587934;1;94.0;94;0;not applicable;8
Thebes;https://boardgamegeek.com/boardgame/30869/thebes;2007;0.10314212462587934;1;94.0;94;0;not applicable;120
Marvel Dice Masters: Uncanny X-Men;https://boardgamegeek.com/boardgame/158275/marvel-dice-masters-uncanny-x-men;2014;0.10314212462587934;1;94.0;94;0;not applicable;65
Masmorra: Dungeons of Arcadia;https://boardgamegeek.com/boardgame/181524/masmorra-dungeons-arcadia;2017;0.10314212462587934;1;94.0;94;0;not applicable;39
Pergamon;https://boardgamegeek.com/boardgame/90040/pergamon;2011;0.10314212462587934;1;94.0;94;0;not applicable;106
Helvetia;https://boardgamegeek.com/boardgame/103092/helvetia;2011;0.10259783520851541;1;95.0;95;0;not applicable;101
This Town Ain't Big Enough for the 2-4 of Us;https://boardgamegeek.com/boardgame/153497/town-aint-big-enough-2-4-us;2014;0.10259783520851541;1;95.0;95;0;not applicable;67
Dark Moon;https://boardgamegeek.com/boardgame/111124/dark-moon;2011;0.10259783520851541;1;95.0;95;0;not applicable;56
Unfair;https://boardgamegeek.com/boardgame/179172/unfair;2017;0.10259783520851541;1;95.0;95;0;not applicable;37
Get Bit!;https://boardgamegeek.com/boardgame/30539/get-bit;2007;0.1015346165133619;1;97.0;97;0;not applicable;82
Historia;https://boardgamegeek.com/boardgame/157096/historia;2014;0.1015346165133619;1;97.0;97;0;not applicable;65
Onirim (Second Edition);https://boardgamegeek.com/boardgame/156336/onirim-second-edition;2014;0.1015346165133619;1;97.0;97;0;not applicable;36
The Agents;https://boardgamegeek.com/boardgame/141932/agents;2013;0.1015346165133619;1;97.0;97;0;not applicable;76
Evolution: Climate;https://boardgamegeek.com/boardgame/182134/evolution-climate;2016;0.1015346165133619;1;97.0;97;0;not applicable;41
Jambo;https://boardgamegeek.com/boardgame/12002/jambo;2004;0.10101525445522108;1;98.0;98;0;not applicable;119
Railroad Ink: Blazing Red Edition;https://boardgamegeek.com/boardgame/251678/railroad-ink-blazing-red-edition;2018;0.10101525445522108;1;98.0;98;0;not applicable;14
Aeon's End;https://boardgamegeek.com/boardgame/191189/aeons-end;2016;0.10101525445522108;1;98.0;98;0;not applicable;13
Jamaica;https://boardgamegeek.com/boardgame/28023/jamaica;2007;0.10101525445522108;1;98.0;98;0;not applicable;69
Corinth;https://boardgamegeek.com/boardgame/269725/corinth;2019;0.10101525445522108;1;98.0;98;0;98;not applicable
Vast: The Crystal Caverns;https://boardgamegeek.com/boardgame/170416/vast-crystal-caverns;2016;0.10101525445522108;1;98.0;98;0;not applicable;36
Black Fleet;https://boardgamegeek.com/boardgame/157403/black-fleet;2014;0.10101525445522108;1;98.0;98;0;not applicable;66
Battleship Galaxies;https://boardgamegeek.com/boardgame/93538/battleship-galaxies;2011;0.10050378152592121;1;99.0;99;0;not applicable;105
Tang Garden;https://boardgamegeek.com/boardgame/252153/tang-garden;2020;0.10050378152592121;1;99.0;99;0;not applicable;1
Pastiche;https://boardgamegeek.com/boardgame/91620/pastiche;2011;0.10050378152592121;1;99.0;99;0;not applicable;108
Millennium Blades;https://boardgamegeek.com/boardgame/151347/millennium-blades;2016;0.10050378152592121;1;99.0;99;0;not applicable;47
Shipyard;https://boardgamegeek.com/boardgame/55600/shipyard;2009;0.10050378152592121;1;99.0;99;0;not applicable;122
Orléans: Deluxe Edition;https://boardgamegeek.com/boardgame/171905/orleans-deluxe-edition;2015;0.10050378152592121;1;99.0;99;0;not applicable;53
Undaunted: Normandy;https://boardgamegeek.com/boardgame/268864/undaunted-normandy;2019;0.10050378152592121;1;99.0;99;0;not applicable;2
Sorry! Sliders;https://boardgamegeek.com/boardgame/37196/sorry-sliders;2008;0.10050378152592121;1;99.0;99;0;not applicable;123
The Great Fire of London 1666;https://boardgamegeek.com/boardgame/41569/great-fire-london-1666;2010;0.1;1;100.0;100;0;not applicable;113
Modern Art;https://boardgamegeek.com/boardgame/118/modern-art;1992;0.1;1;100.0;100;0;not applicable;122
Dragon Slayer;https://boardgamegeek.com/boardgame/158243/dragon-slayer;2014;0.1;1;100.0;100;0;not applicable;68
Outlive;https://boardgamegeek.com/boardgame/191051/outlive;2017;0.1;1;100.0;100;0;not applicable;34
